0.0125,0.0703410887723,-0.0159265440141
0.025,0.0664941806683,-0.0103801691087
0.0375,0.0648930900679,-0.00832160866294
0.05,0.0639410997273,-0.00731680925771
0.075,0.0626133373488,-0.00601318823109
0.1,0.061919023865,-0.00525388372817
0.15,0.0609910358876,-0.00436502028427
0.2,0.0604469893287,-0.00385162166562
0.3,0.0598152797032,-0.00326181630762
0.4,0.0594217198805,-0.00295281264806
0.6,0.0589507374898,-0.00275955250575
0.8,0.0586503515192,-0.00267236635705
1.2,0.0582137367476,-0.00279825020639
1.6,0.0578949080704,-0.00295887267877
2.4,0.0573821921537,-0.00344360210231
3.2,0.0569507700015,-0.00391217402621
4.8,0.0561765865785,-0.00485537794727
6.4,0.0554415907924,-0.00567145627246
9.6,0.0540435718227,-0.0070758468716
12.8,0.0527265243614,-0.00815992625145
19.2,0.0503873100385,-0.00972576074867
25.6,0.0483704218085,-0.0107538163237
38.4,0.0450277449947,-0.0119811535347
51.2,0.0424007299022,-0.012552889011
76.8,0.038495261554,-0.0128107515709
102.4,0.0358016852705,-0.0125991803011
153.6,0.0322818735502,-0.0119013196897
204.8,0.0300629837559,-0.0112516459802
307.2,0.0272852868826,-0.0102571382173
409.6,0.0255230695993,-0.0095473646944
614.4,0.023277700713,-0.00856614876523
819.2,0.0218339153878,-0.00786034948949
1228.8,0.0200121590833,-0.00684182185423
1638.4,0.0188735341327,-0.00608732204903
