run,scale,mse
12259,117.539771244,2.67498654222
3093,170.388981607,2.67596430668
8697,39.4761152668,2.67607080075
8724,39.3371423247,2.67652390327
8719,39.3132472587,2.67728759052
12633,108.962345896,2.67778299425
2712,37.8318012954,2.67793962073
8701,39.3115710665,2.67835276783
8712,39.313831336,2.67841537079
8723,39.3138938653,2.67848081429
8730,39.3138938653,2.67848081429
8729,39.3138938653,2.67848081429
8727,39.3138938653,2.67848081429
8726,39.3138938653,2.67848081429
8722,39.3138938653,2.67848081429
8715,39.3138938653,2.67848081429
8714,39.3138938653,2.67848081429
8721,39.3138938653,2.67848081429
8716,39.3138938653,2.67848081429
8709,39.3138938653,2.67848081429
8708,39.3138938653,2.67848081429
8704,39.3138938653,2.67848081429
8717,39.3138938653,2.67848081429
8720,39.3138938653,2.67848081429
8693,39.3138938653,2.67848081429
8699,39.313892455,2.67848278114
7502,140.685025533,2.67901917505
8732,39.3250477225,2.67909287033
11300,120.765992898,2.67917837051
8696,39.3198043921,2.67952008901
7482,140.055330213,2.67970032619
4788,100.621499931,2.67971353179
10241,93.241516612,2.6806560051
12632,111.224847587,2.68073355351
2839,174.575880536,2.68406972302
11276,108.658757691,2.68524083969
12515,49.4873890997,2.68537409305
781,91.0861217376,2.68555606725
8700,39.3114974147,2.68617739412
5513,98.3442035447,2.68654541211
10912,84.7094887827,2.68825528939
12631,108.819995819,2.68878526803
7489,140.067569854,2.68931368694
805,90.382549954,2.68947344033
12651,110.041675056,2.69068411468
12640,110.041675056,2.69068411468
12644,110.041675056,2.69068411468
12645,110.041675056,2.69068411468
12650,110.041675056,2.69068411468
12652,110.041675056,2.69068411468
12653,110.041675056,2.69068411468
12656,110.041675056,2.69068411468
12657,110.041675056,2.69068411468
12658,110.041675056,2.69068411468
12662,110.041675056,2.69068411468
12659,110.041675056,2.69068411468
12663,110.041675056,2.69068411468
12665,110.041675056,2.69068411468
12666,110.041675056,2.69068411468
12629,110.041675056,2.69068411468
12636,110.041720565,2.69069189021
12667,105.075952668,2.69086524987
10823,88.6754960633,2.69217595493
12649,110.044767424,2.69230153603
12582,127.727399431,2.69235074521
12637,109.874617227,2.69243590448
3083,179.767242485,2.69295767664
5499,97.3094164774,2.69304089332
8718,39.3138630367,2.69461814082
9437,38.7214392603,2.69675366624
5426,97.0675780781,2.69773761016
793,90.3995530136,2.69893383066
785,90.3999891079,2.69931706178
790,90.3971238458,2.69957958589
807,90.3971238458,2.69957958589
795,90.3971238458,2.69957958589
806,90.3971238458,2.69957958589
801,90.3971238458,2.69957958589
802,90.3971238458,2.69957958589
820,90.3971238458,2.69957958589
816,90.3971238458,2.69957958589
815,90.3971238458,2.69957958589
813,90.3971238458,2.69957958589
812,90.3971238458,2.69957958589
809,90.3971238458,2.69957958589
808,90.3971238458,2.69957958589
794,90.3971238458,2.69957958589
803,90.3971238458,2.69957958589
800,90.3971238458,2.69957958589
12567,140.403929376,2.69966170266
4767,103.40497132,2.7000916622
782,88.6916788979,2.70010828212
4806,114.892674497,2.70017197854
9457,38.6754624239,2.70108448065
10959,49.3479442457,2.70196404701
12340,54.4626792209,2.70229554585
3429,38.1496821461,2.70245821229
786,90.4068202354,2.70257838537
788,88.5485150178,2.70359388937
5497,98.693609289,2.70382005185
787,90.9056523673,2.70418616344
10741,117.506692482,2.70546507938
1845,33.760423008,2.7058564666
7093,57.0478579309,2.70621262911
5750,100.657495605,2.70645263919
1191,92.7205206425,2.70744666399
2835,220.047341416,2.70873498886
4002,80.5409411334,2.70926499528
780,90.045762121,2.71022659328
12668,108.172493272,2.71506155279
12641,109.502250611,2.71581284653
4012,77.2569843781,2.7165901606
170,128.366281518,2.71890654176
12536,50.4788319619,2.72068144701
4835,122.327497987,2.72127162689
1201,107.098876586,2.72199731102
2833,230.43229624,2.72206270444
9445,38.75764184,2.72208563306
799,90.4143739232,2.72396555568
9462,36.8737342896,2.72401686458
11671,86.2018221092,2.72441976779
9449,38.6855744309,2.72512992918
12648,110.050138557,2.72535860681
3085,170.723264446,2.72541843488
1105,117.628869618,2.7262103371
4801,117.491187547,2.73104100085
12669,188.722548103,2.7312104986
6032,108.393005796,2.73270257827
810,88.4807207106,2.73311186994
2834,172.68650297,2.73332611127
5515,98.1025769429,2.73437496827
796,90.5215410572,2.7343988844
5502,98.1022513064,2.73525107749
10815,63.2524817704,2.73581101053
4802,117.479070138,2.7359872723
3077,176.649883822,2.73615165657
10987,57.7402903533,2.73641910997
5506,98.0917953391,2.7380800258
5518,98.0917953391,2.7380800258
5495,98.0917953391,2.7380800258
5519,98.0917953391,2.7380800258
5511,98.0917953391,2.7380800258
5517,98.0917953391,2.7380800258
5522,98.0917953391,2.7380800258
5510,98.0917953391,2.7380800258
5524,98.0917953391,2.7380800258
5528,98.0917953391,2.7380800258
5529,98.0917953391,2.7380800258
5523,98.0917953391,2.7380800258
5525,98.0917953391,2.7380800258
5531,98.0917953391,2.7380800258
5532,98.0917953391,2.7380800258
5516,98.0917953391,2.7380800258
12231,132.595582401,2.73815526484
11901,138.812300505,2.73822647357
4805,117.547909035,2.73868357486
5503,98.1032006762,2.73928797996
3079,171.741369495,2.73982240533
5996,44.6543214286,2.74030109904
12639,77.5351032948,2.74064184776
4823,117.618163069,2.74284180137
5501,98.018534634,2.74287339841
9471,32.9864464772,2.74306670001
13009,51.0677013087,2.74405599353
9463,39.406949102,2.74515489892
3110,170.465886661,2.74604926295
3084,170.83583523,2.74673293371
5514,98.0670671438,2.74703089839
5780,101.024712734,2.74753824002
9432,39.0233250041,2.74832238898
9443,38.4752313531,2.74974121133
8728,39.398271334,2.75014825354
3082,170.503823014,2.75043756685
3102,170.480333572,2.75110233942
3112,170.480333572,2.75110233942
3105,170.480333572,2.75110233942
3116,170.480333572,2.75110233942
3098,170.480333572,2.75110233942
3086,170.480333572,2.75110233942
3108,170.480333572,2.75110233942
3097,170.480333572,2.75110233942
3099,170.480333572,2.75110233942
3090,170.480333572,2.75110233942
3091,170.480333572,2.75110233942
3109,170.480333572,2.75110233942
3096,170.480333572,2.75110233942
3111,170.480333572,2.75110233942
3104,170.480333572,2.75110233942
3103,170.480333572,2.75110233942
12220,139.135870229,2.75121425673
4811,117.970845971,2.75184960669
3113,157.333672408,2.75185871381
3094,170.4837123,2.75190898925
10673,64.1861197839,2.75193120854
9438,38.685014814,2.75227176534
10947,80.2460108493,2.75283388414
818,95.2963614832,2.75306593653
7472,137.146876293,2.75336520181
9435,38.6725000921,2.75422073131
9459,38.6868894103,2.75449732463
9467,38.6868894103,2.75449732463
9468,38.6868894103,2.75449732463
9446,38.6868894103,2.75449732463
9447,38.6868894103,2.75449732463
9465,38.6868894103,2.75449732463
9460,38.6868894103,2.75449732463
9442,38.6868894103,2.75449732463
9431,38.6868894103,2.75449732463
9464,38.6868894103,2.75449732463
9452,38.6868894103,2.75449732463
9453,38.6868894103,2.75449732463
9461,38.6868894103,2.75449732463
9454,38.6868894103,2.75449732463
9455,38.6868894103,2.75449732463
9458,38.6868894103,2.75449732463
9434,38.7844526139,2.7557012864
9439,38.8800034517,2.75671514269
5478,260.197181269,2.75826063531
4820,117.61580163,2.75870486517
4819,117.61580163,2.75870486517
4825,117.61580163,2.75870486517
4812,117.61580163,2.75870486517
4813,117.61580163,2.75870486517
4827,117.61580163,2.75870486517
4830,117.61580163,2.75870486517
4831,117.61580163,2.75870486517
4808,117.61580163,2.75870486517
4821,117.61580163,2.75870486517
4833,117.61580163,2.75870486517
4824,117.61580163,2.75870486517
4838,117.61580163,2.75870486517
4834,117.61580163,2.75870486517
4818,117.61580163,2.75870486517
4826,117.61580163,2.75870486517
12290,69.6597251449,2.75890773847
4803,117.615374026,2.75909348694
12660,111.55326346,2.75914983622
2174,143.201115515,2.75927364933
3101,170.472970311,2.76029877634
3114,264.960428901,2.76160444771
4815,117.614137306,2.76207285661
3089,170.410684198,2.76247483625
12646,110.18442388,2.76276119979
3404,43.4443475827,2.76325331369
9451,38.6853317438,2.76367738585
9448,38.6931684013,2.76842706313
12517,55.7508497547,2.76929110561
6599,72.1157999865,2.76977064014
4814,117.613040676,2.77002996698
7431,46.5932464543,2.77101195089
5498,98.3853481844,2.77110261154
9898,109.145911099,2.77113837618
12308,55.8882320103,2.77117302133
6655,109.358685607,2.77154847542
9433,38.1974258064,2.77229222754
9469,37.9178867148,2.77296287324
5530,98.0009437824,2.77364929606
4799,121.057968626,2.7748496393
6067,113.751019447,2.77602981514
9470,40.5216513358,2.7763850565
5302,37.6093822588,2.7766407302
3092,170.553373508,2.77702756054
4563,93.5808719998,2.77832920284
12519,51.7721785454,2.77906086438
8710,39.4334543451,2.78004019962
5989,39.632470744,2.78226676511
3635,55.6982026936,2.78310124578
5504,98.4997899113,2.78461560392
12314,55.8826237966,2.78660790515
3073,152.692664064,2.79060674954
5484,297.356100946,2.79108605132
12643,109.785789437,2.79286694177
3088,170.229103208,2.7931243417
3066,140.3521829,2.79325750806
9440,41.6279644431,2.79397942752
12229,142.899876084,2.79457678448
10338,84.670236609,2.79491779781
4804,117.611912287,2.79540126401
6683,117.655535482,2.79645382963
11657,79.1368658253,2.79664190111
9907,111.553117763,2.79972936033
5521,97.9195865359,2.80123937058
7063,89.2389139742,2.80233318372
3039,139.570119986,2.80347281234
12319,55.856994434,2.80358126272
12304,55.9211230365,2.80395472484
3095,170.557484837,2.80434301219
4809,122.349108673,2.80545468637
4181,107.363333256,2.80665341248
11917,110.772450363,2.8068866608
12305,55.8947506041,2.80783122813
12309,55.8838510419,2.80834655187
482,132.479905146,2.80845661236
6562,90.9591759212,2.80889826248
12330,55.8675167489,2.80909380859
12337,55.8675167489,2.80909380859
12331,55.8675167489,2.80909380859
12338,55.8675167489,2.80909380859
12335,55.8675167489,2.80909380859
12312,55.8675167489,2.80909380859
12334,55.8675167489,2.80909380859
12325,55.8675167489,2.80909380859
12329,55.8675167489,2.80909380859
12324,55.8675167489,2.80909380859
12301,55.8675167489,2.80909380859
12323,55.8675167489,2.80909380859
12322,55.8675167489,2.80909380859
12317,55.8675167489,2.80909380859
12316,55.8675167489,2.80909380859
12328,55.8675167489,2.80909380859
7869,39.8005452306,2.80938898853
115,173.585686299,2.80949901155
1982,47.8815379628,2.81070923878
12647,110.19605924,2.81292032634
11275,58.8397822506,2.81736375446
12327,55.8656158951,2.81804425891
3087,139.934295501,2.81829160746
3043,139.834294862,2.81956566614
5754,96.6295132889,2.82012835232
3158,61.2655970067,2.82157333598
3162,43.5308827553,2.82197768438
5697,110.269619318,2.82269680346
1754,109.420976429,2.82394123848
791,92.1707530958,2.8241859055
9421,110.86674618,2.82438434581
12067,122.095752054,2.82495736074
5759,97.9683530994,2.82546870928
3052,140.049616073,2.82598585544
2609,45.1604960623,2.82639435117
7662,117.425309411,2.82726596192
3038,139.996128278,2.82775376986
7718,55.2741571233,2.82893662445
7734,58.0850135246,2.83057113343
3044,140.06674327,2.83155265657
12307,55.9603417569,2.83256039623
10945,107.859233714,2.83277217027
1761,114.601964165,2.83491845922
10671,58.5506533736,2.83586388622
10678,66.8914140306,2.83710673738
1725,123.475627878,2.83916260994
11910,110.754707658,2.83965856427
904,137.872613683,2.83996971787
108,156.982171512,2.84269451646
12073,125.90240946,2.84306676192
13953,117.407117078,2.84477575337
1732,137.516522139,2.84672418305
2733,43.8441867917,2.84685530155
7728,58.0508304928,2.8470236933
814,90.9145395443,2.84788262874
12068,128.623018734,2.84983615935
13235,138.040734611,2.85046594509
7330,59.6891828016,2.85384065995
12548,117.804530883,2.85392154906
53,44.7417336717,2.85401453326
10088,90.2990996576,2.85707291646
12303,55.2436656077,2.8577351585
11717,139.568013261,2.85893774817
92,155.43806193,2.86275969655
10555,85.5156170108,2.86348858425
7710,60.1028831812,2.86394645975
10211,81.2795868947,2.86743964221
5527,96.4333890953,2.86766192731
12326,55.9815741646,2.86809560205
3994,77.1348845677,2.86853619917
431,72.5224717018,2.8696265028
12321,55.9904790949,2.87119466067
8651,77.2140320914,2.87164992755
852,128.935213487,2.87644436048
2830,231.121528146,2.87805418138
5467,258.561807003,2.87855487651
7729,58.1199372114,2.88085125319
12336,55.8779371265,2.88577327311
13408,125.562198657,2.88618089712
12060,117.363296866,2.886243338
10808,70.8863831604,2.88672112529
7713,57.7400775685,2.89133841746
7128,36.4017228626,2.8917283061
1490,84.0692643164,2.8940590114
8707,38.1594378773,2.89478905409
6586,54.6923026793,2.89529603857
6004,40.0473254659,2.89579996535
3045,137.272743118,2.8965863986
9436,45.8130613043,2.89710817257
7740,57.1470797049,2.8993976428
1508,89.6001738381,2.90307522507
12507,48.8222404352,2.90340431901
7716,58.1528804188,2.90408238378
7748,58.0804915975,2.90447401585
7712,58.0926198966,2.90482947739
12540,51.260138562,2.90519119594
3042,136.312611555,2.90534967428
10167,95.9839765242,2.90577560723
7720,58.1505904191,2.90661484198
7724,58.1505904191,2.90661484198
7730,58.1505904191,2.90661484198
7739,58.1505904191,2.90661484198
7732,58.1505904191,2.90661484198
7738,58.1505904191,2.90661484198
7733,58.1505904191,2.90661484198
7737,58.1505904191,2.90661484198
7725,58.1505904191,2.90661484198
7736,58.1505904191,2.90661484198
7731,58.1505904191,2.90661484198
7742,58.1505904191,2.90661484198
7745,58.1505904191,2.90661484198
7743,58.1505904191,2.90661484198
7746,58.1505904191,2.90661484198
7709,58.1505904191,2.90661484198
7717,58.1700634422,2.9072105554
7715,58.1504310917,2.9077149104
12353,58.3698497454,2.90958631433
13954,149.961953639,2.91053139867
4357,54.578761681,2.91055767505
5454,277.229495364,2.91112301979
6052,139.959760588,2.9117184935
4352,149.207693039,2.91268177539
4836,127.457221071,2.91508236394
811,77.3700681398,2.91531925862
12095,62.4023401863,2.92011223767
4770,84.7603067533,2.92018470583
6885,77.7760160654,2.92228953508
3061,136.315389174,2.92264630331
3048,136.578528943,2.92326260601
1764,68.6052511048,2.92545473976
4387,127.401299488,2.92804578459
3069,136.332750925,2.9320291664
3035,136.332750925,2.9320291664
3063,136.332750925,2.9320291664
3058,136.332750925,2.9320291664
3057,136.332750925,2.9320291664
3056,136.332750925,2.9320291664
3065,136.332750925,2.9320291664
3071,136.332750925,2.9320291664
3051,136.332750925,2.9320291664
3050,136.332750925,2.9320291664
3068,136.332750925,2.9320291664
3062,136.332750925,2.9320291664
3064,136.332750925,2.9320291664
3072,136.332750925,2.9320291664
3059,136.332750925,2.9320291664
3046,136.332750925,2.9320291664
3070,136.438955206,2.93247439339
7723,60.0395769911,2.93368444638
7037,79.9730951488,2.93407792659
12561,132.630475218,2.93687966158
1072,98.5790724534,2.93922281525
1355,59.149846042,2.9395240433
12514,54.0244839551,2.94142211686
7735,58.1495177038,2.9423652965
1974,55.3495953178,2.94237529947
7722,57.7943430218,2.94461613679
7483,143.553545309,2.94503677385
3054,136.233377517,2.94638802144
6053,143.436702451,2.94807316464
10092,54.7734139378,2.94854322372
4360,62.4459174391,2.94917405488
1741,127.15444392,2.95097567787
3041,136.356899434,2.95268944561
12530,51.33549861,2.95437293282
7741,56.5671714618,2.95604774223
3053,137.156274987,2.95609692664
3991,72.3845982462,2.95648237169
12058,124.307491861,2.9609337588
12642,109.368784651,2.97064908033
12522,51.3301893055,2.97084400359
8363,152.626706422,2.97207563363
7639,127.409897091,2.97258378457
102,158.511624868,2.9735604424
12544,51.3998283139,2.97392482306
12512,51.3356241778,2.97461449009
200,89.2914023204,2.97484097865
12063,125.557293257,2.97485238544
7719,54.6997879489,2.97500924359
11289,117.304479631,2.97561499856
12523,51.3360035185,2.97609351719
12513,51.3464678481,2.97642542661
5471,257.314244014,2.97683892034
12546,51.3365168168,2.97689690127
12541,51.3365168168,2.97689690127
12542,51.3365168168,2.97689690127
12529,51.3365168168,2.97689690127
12521,51.3365168168,2.97689690127
12538,51.3365168168,2.97689690127
12520,51.3365168168,2.97689690127
12516,51.3365168168,2.97689690127
12526,51.3365168168,2.97689690127
12539,51.3365168168,2.97689690127
12532,51.3365168168,2.97689690127
12527,51.3365168168,2.97689690127
12528,51.3365168168,2.97689690127
12533,51.3365168168,2.97689690127
12535,51.3365168168,2.97689690127
12534,51.3365168168,2.97689690127
7094,51.2013914083,2.9781973537
7721,56.7256880513,2.97887931659
12509,51.1398967676,2.97986292934
12511,51.3358403974,2.98044102327
3654,72.8940198098,2.98056512394
12524,51.3356556395,2.98109529423
5444,80.2907847188,2.98134154729
1005,110.192301625,2.98173077598
5485,260.752503793,2.98525391565
10933,96.6240394931,2.98587950595
12061,126.597828402,2.98666894963
6566,49.6499072561,2.98696642368
12062,126.593964498,2.98768717296
12055,126.589493447,2.98847484212
12076,126.589493447,2.98847484212
12077,126.589493447,2.98847484212
12078,126.589493447,2.98847484212
12079,126.589493447,2.98847484212
12082,126.589493447,2.98847484212
12083,126.589493447,2.98847484212
12084,126.589493447,2.98847484212
12071,126.589493447,2.98847484212
12066,126.589493447,2.98847484212
12091,126.589493447,2.98847484212
12092,126.589493447,2.98847484212
12085,126.589493447,2.98847484212
12088,126.589493447,2.98847484212
12070,126.589493447,2.98847484212
12089,126.589493447,2.98847484212
12069,126.609739507,2.98851633276
12075,126.591596466,2.98889070766
12086,125.106543428,2.99000736337
12059,127.581826855,2.99060014006
4817,117.690489309,2.99244397402
986,138.265693546,2.99250352248
12358,59.1101881464,2.99286245605
1025,77.2389170349,2.99317831594
13419,123.448339815,2.99345249793
85,170.343996988,2.99436369345
3529,72.4598929158,2.99449740124
13221,155.77475868,2.99694027415
9359,350.067703266,2.99742181595
8959,84.8498510471,2.99821027538
8694,33.3116310611,3.00206293332
5526,94.9510803613,3.0024140713
12064,127.64130935,3.00310615317
8505,197.899137236,3.00728529603
101,158.093825085,3.00834979183
5138,59.0469953681,3.00852461676
5028,139.324715357,3.00912684863
9949,72.1616927592,3.00991107058
12508,49.206200403,3.01010600164
7066,112.619662644,3.01104361864
10276,109.481091969,3.01217055559
3076,183.174143324,3.01268028572
10125,97.576473987,3.01368400658
5457,232.548821785,3.01473838512
12525,51.3375856515,3.01648665586
12537,54.9560083299,3.0177262305
10257,110.03975191,3.0184461347
1220,80.4826459261,3.02121744854
5753,92.6350714441,3.02144373877
6619,69.1039113277,3.02226360233
8323,64.2068822818,3.02424498271
13105,175.77081679,3.02432123174
5535,100.723504216,3.02740270055
3987,76.7623238849,3.02824367956
10926,96.5966272072,3.0301193407
12251,117.256574217,3.03190923391
9919,120.958654622,3.03281395499
8489,229.940007377,3.03587978479
1415,78.234583985,3.03695383775
7744,58.2830722154,3.03716915685
2178,138.227464084,3.0378475131
2677,51.0525958547,3.03832877816
12087,120.942237535,3.04053568735
2814,110.202178309,3.04140001915
12518,51.1307135595,3.04246491934
103,166.433532709,3.04280316968
1994,50.1317909904,3.04285710087
9191,108.22112729,3.04299435098
9894,117.33201311,3.04752380157
2463,174.606794102,3.04754235751
10229,113.530788854,3.04788066842
114,166.623917603,3.04789394929
89,166.431038945,3.04824470974
8907,45.7788153961,3.04854542491
12090,126.966207429,3.04868566995
5461,262.060162897,3.05036150634
91,166.381379785,3.0511336869
116,166.381569973,3.05113949038
83,166.381569973,3.05113949038
113,166.381569973,3.05113949038
120,166.381569973,3.05113949038
119,166.381569973,3.05113949038
107,166.381569973,3.05113949038
111,166.381569973,3.05113949038
110,166.381569973,3.05113949038
106,166.381569973,3.05113949038
105,166.381569973,3.05113949038
104,166.381569973,3.05113949038
99,166.381569973,3.05113949038
98,166.381569973,3.05113949038
94,166.381569973,3.05113949038
112,166.381569973,3.05113949038
117,166.381569973,3.05113949038
90,166.364923045,3.05140705984
5023,139.454406532,3.05329721712
6681,89.5256438734,3.05535560111
96,157.830344714,3.05621772859
7016,99.0887432106,3.05667246949
8457,55.9456364336,3.05818872148
97,166.481696929,3.05917375386
7501,108.881381054,3.06439393521
8525,213.176026258,3.06478853535
4412,229.988179987,3.06646592464
86,158.384763685,3.06787693075
7503,154.207087137,3.07034938702
11807,82.2605445557,3.07065905886
6320,214.676124959,3.07164121972
11357,61.2515735484,3.07509404775
9890,105.454182506,3.07725335838
819,113.924641762,3.07782403691
1080,103.628462879,3.07867132233
8103,73.0833499799,3.07903160311
9899,113.18781589,3.08078568278
7468,154.967038949,3.08210980494
6442,171.360341885,3.08632452421
122,158.644314855,3.08892019863
87,158.639485073,3.08901007916
2717,44.8576869288,3.09070142426
1302,82.2596552327,3.09116397592
2906,117.235967179,3.09210502332
1436,157.722809685,3.09234103445
10554,87.6203451801,3.09338746621
8096,73.1093964427,3.09394620532
1728,136.901794607,3.09413537842
9941,71.722711183,3.09647051442
8910,39.3207624103,3.09677622996
580,111.905708942,3.0970369692
6428,71.1944717483,3.09783592409
13181,56.0501608228,3.09961428362
2183,77.5448486782,3.10017150762
3049,140.038961912,3.10021313817
7488,144.25126239,3.10053022544
10291,96.5670008894,3.10084904196
6030,142.211186669,3.10086436629
8501,196.295720994,3.10178090716
8337,109.267253815,3.10196112245
2720,43.5587208017,3.10278481544
10119,75.5520721652,3.10335769595
5496,89.3230166646,3.10975875305
4425,263.867052697,3.11041052567
2809,105.452675864,3.11056504118
9924,89.5382607505,3.11225975649
4391,229.427556692,3.11308550189
12094,135.973909267,3.11411131211
11285,96.3887173292,3.11414962552
4789,96.983893501,3.11479226539
10289,123.76031542,3.11533631807
6223,45.9720118469,3.11572717476
12250,113.061878394,3.11592473489
2466,143.971219973,3.11985696039
1003,110.973333582,3.12013285246
856,138.336484696,3.12326728837
5737,89.0333363387,3.12417860184
12347,57.8552903214,3.12478683965
12988,64.4676741221,3.12631408316
9518,37.9358222698,3.12733481074
6158,96.5488380321,3.12944489705
614,112.874241537,3.13161682963
1502,86.7171740038,3.13288362919
4367,61.1626698866,3.13301280476
834,138.602471242,3.13319720664
12466,169.256361276,3.13404938052
1071,103.116351377,3.13408827025
7131,48.5688046978,3.13566038196
8518,196.20237684,3.13598274556
2842,216.496293106,3.1373493771
9308,111.39397885,3.13748240604
6575,56.7829875993,3.13812499309
1396,44.804247632,3.13857424628
9921,111.879978808,3.13878757626
13856,46.560852161,3.1393323777
6062,139.939626171,3.14160299095
1486,84.8766415869,3.14380166321
7476,142.74116645,3.14628369395
9895,113.336119552,3.14827923914
12072,127.498221103,3.14829908033
6611,69.8553048193,3.14890927902
3980,72.6837988904,3.15392360385
9901,113.335309515,3.15427371728
846,138.388501372,3.15527004587
3412,38.9261012302,3.15580847498
3421,39.2306822891,3.15684367051
3417,39.2334022049,3.15792443939
9883,117.132872708,3.1579557849
1106,103.904979103,3.15835299949
2211,64.5379053552,3.1584173633
3978,57.1416622298,3.15917163484
5493,234.520822603,3.16100142461
7832,87.3278993524,3.16182645993
4382,61.152853267,3.16282973544
10139,188.751546449,3.16427950977
841,138.388333483,3.16502989025
9906,113.336804216,3.16738416431
7118,36.901429998,3.16747504811
3411,39.0654549423,3.16802873771
3982,73.1289116569,3.16805700923
4385,58.430961879,3.1680941008
9888,113.339513723,3.16830521423
9887,113.339442115,3.16831681653
9905,113.339483419,3.16833420706
9897,113.339483419,3.16833420706
9904,113.339483419,3.16833420706
9896,113.339483419,3.16833420706
9908,113.339483419,3.16833420706
9903,113.339483419,3.16833420706
9902,113.339483419,3.16833420706
9892,113.339483419,3.16833420706
9911,113.339483419,3.16833420706
9918,113.339483419,3.16833420706
9909,113.339483419,3.16833420706
9910,113.339483419,3.16833420706
9922,113.339483419,3.16833420706
9914,113.339483419,3.16833420706
9917,113.339483419,3.16833420706
9915,113.339483419,3.16833420706
9900,113.340279025,3.16858215855
3416,39.1818294864,3.17074996709
2473,168.801910665,3.17086281089
830,155.249380491,3.17140826016
6608,69.1352392941,3.1716581459
584,113.328776324,3.1730918136
6632,68.9479122146,3.17452233297
9889,113.619027197,3.17484615085
8745,27.2583621083,3.17664734614
2724,43.5852033171,3.17745894143
3428,39.2346530557,3.17767749103
6620,69.1243069251,3.17785375899
7103,55.1836361443,3.17844664266
6637,69.1290440401,3.17882068681
6638,69.1290440401,3.17882068681
6635,69.1290440401,3.17882068681
6629,69.1290440401,3.17882068681
6622,69.1290440401,3.17882068681
6634,69.1290440401,3.17882068681
6623,69.1290440401,3.17882068681
6616,69.1290440401,3.17882068681
6617,69.1290440401,3.17882068681
6628,69.1290440401,3.17882068681
6612,69.1290440401,3.17882068681
6625,69.1290440401,3.17882068681
6624,69.1290440401,3.17882068681
6631,69.1290440401,3.17882068681
6642,69.1290440401,3.17882068681
6630,69.1290440401,3.17882068681
828,138.382923591,3.1789332568
851,138.38284596,3.17898290124
855,138.38284596,3.17898290124
845,138.38284596,3.17898290124
854,138.38284596,3.17898290124
821,138.38284596,3.17898290124
857,138.38284596,3.17898290124
858,138.38284596,3.17898290124
832,138.38284596,3.17898290124
843,138.38284596,3.17898290124
836,138.38284596,3.17898290124
848,138.38284596,3.17898290124
837,138.38284596,3.17898290124
850,138.38284596,3.17898290124
842,138.38284596,3.17898290124
844,138.38284596,3.17898290124
849,138.38284596,3.17898290124
835,138.381902829,3.17912270696
829,138.307322731,3.17921226634
6607,69.1272327388,3.17966836997
3410,39.2405915176,3.18029691905
853,138.093201713,3.18039536076
11589,97.0831975895,3.18058807942
847,138.379237881,3.18073177412
827,138.37861175,3.18104187639
825,137.679521022,3.18110344075
4816,117.121665511,3.18119029879
6604,69.1771432354,3.18129916576
2710,44.1151283381,3.18175746919
3420,39.2444378291,3.18214022342
3405,38.9947166056,3.18242757524
13626,88.5897299114,3.18283339175
3438,39.2469328274,3.18319399533
6627,69.1219372905,3.1837056761
3419,39.2490386361,3.18408538059
3430,39.2490386361,3.18408538059
3424,39.2490386361,3.18408538059
3444,39.2490386361,3.18408538059
3431,39.2490386361,3.18408538059
3425,39.2490386361,3.18408538059
3426,39.2490386361,3.18408538059
3440,39.2490386361,3.18408538059
3437,39.2490386361,3.18408538059
3439,39.2490386361,3.18408538059
3436,39.2490386361,3.18408538059
3414,39.2490386361,3.18408538059
3418,39.2490386361,3.18408538059
3427,39.2490386361,3.18408538059
3432,39.2490386361,3.18408538059
3433,39.2490386361,3.18408538059
5004,112.878105661,3.18418013458
9885,114.311568994,3.18437174236
1497,86.6993598488,3.18439442546
840,138.369831982,3.18518080291
6609,69.2853935216,3.18697149373
3036,131.024645787,3.18803665499
839,138.385995433,3.18813386598
5137,70.5303109263,3.18885790781
2709,43.1612101904,3.18934138297
838,138.393814227,3.18942202361
1495,86.7173491335,3.19030280773
4390,229.953248799,3.19056691108
861,175.753215396,3.19146514229
1085,104.349415585,3.19256605378
824,135.937349245,3.19494911229
9929,72.0326138172,3.19500309137
3256,87.061730993,3.1975406468
9943,72.2339628538,3.19803699078
6031,138.09963627,3.19849084675
1515,87.2607239134,3.19853094106
6610,69.5011772957,3.19860110215
5142,57.8271365724,3.19970070695
12997,36.0579430542,3.1998844758
1481,86.1990794721,3.2016613783
4419,248.754675896,3.20208592926
587,117.462631845,3.20305160105
2746,44.2283025238,3.20355002467
6614,68.9919966433,3.20364069513
3270,81.0366529653,3.20411334671
2732,44.246119576,3.20438422145
6036,137.144719759,3.20474915534
10985,39.0981117906,3.20552835293
2714,44.2502198428,3.20567128103
2744,44.2501343515,3.20567855343
2707,44.2501343515,3.20567855343
2743,44.2501343515,3.20567855343
2737,44.2501343515,3.20567855343
2736,44.2501343515,3.20567855343
2735,44.2501343515,3.20567855343
2734,44.2501343515,3.20567855343
2718,44.2501343515,3.20567855343
2731,44.2501343515,3.20567855343
2730,44.2501343515,3.20567855343
2722,44.2501343515,3.20567855343
2723,44.2501343515,3.20567855343
2729,44.2501343515,3.20567855343
2728,44.2501343515,3.20567855343
2740,44.2501343515,3.20567855343
2741,44.2501343515,3.20567855343
2715,44.2501642479,3.20568202347
6621,69.1558129247,3.20659104586
2727,44.2547404752,3.20710930173
2726,44.2319915055,3.20727404497
12967,63.7416315139,3.20887635933
